auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
1,20220,4.945598417408506e-05,9.891196834817012e-05,False,1,10110,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.891196834817012e-05,1,anchor_cool_wet-0075,anchor_cool_wet,991873798,2,2,2,1,False
3,40500,7.407407407407407e-05,0.00019753086419753085,False,3,10125,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.876543209876543e-05,1,anchor_cool_wet-0076,anchor_cool_wet,1539871429,4,4,4,1,False
0,5067500,0.0,0.0,False,0,10135,0,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.0,0,anchor_cool_wet-0077,anchor_cool_wet,346328507,500,500,500,0,False
2,360864,5.542254145606101e-06,9.976057462090982e-05,False,2,10024,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.976057462090982e-05,1,anchor_cool_wet-0078,anchor_cool_wet,1934070332,36,36,36,34,False
1,20340,4.9164208456243856e-05,9.832841691248771e-05,False,1,10170,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.832841691248771e-05,1,anchor_cool_wet-0079,anchor_cool_wet,1075985460,2,2,2,1,False
12,80656,0.00014878000396746679,0.0004959333465582226,False,7,10082,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.00029756000793493357,3,anchor_cool_wet-0080,anchor_cool_wet,2014450023,8,8,8,6,False
9,60390,0.00014903129657228018,0.0003974167908594138,False,5,10065,2,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.00029806259314456036,3,anchor_cool_wet-0081,anchor_cool_wet,327087749,6,6,6,2,False
2,30408,6.577216521967904e-05,9.865824782951855e-05,False,2,10136,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.865824782951855e-05,1,anchor_cool_wet-0082,anchor_cool_wet,1068008205,3,3,3,1,False
1,20110,4.972650422675286e-05,9.945300845350572e-05,False,1,10055,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.945300845350572e-05,1,anchor_cool_wet-0083,anchor_cool_wet,1495336618,2,2,2,1,False
2,30096,6.645401382243488e-05,9.968102073365231e-05,False,2,10032,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.968102073365231e-05,1,anchor_cool_wet-0084,anchor_cool_wet,1064348452,3,3,3,1,False
2,30486,6.5603883749918e-05,9.8405825624877e-05,False,2,10162,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.8405825624877e-05,1,anchor_cool_wet-0085,anchor_cool_wet,958113305,3,3,3,1,False
4,30351,0.00013179137425455503,0.00019768706138183255,False,2,10117,2,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.00019768706138183255,2,anchor_cool_wet-0086,anchor_cool_wet,356942048,3,3,3,1,False
1,20374,4.908216354176892e-05,9.816432708353784e-05,False,1,10187,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.816432708353784e-05,1,anchor_cool_wet-0087,anchor_cool_wet,818236852,2,2,2,1,False
2,30417,6.575270407995528e-05,9.862905611993293e-05,False,2,10139,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.862905611993293e-05,1,anchor_cool_wet-0088,anchor_cool_wet,512746651,3,3,3,1,False
0,5041500,0.0,0.0,False,0,10083,0,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.0,0,anchor_cool_wet-0089,anchor_cool_wet,647492280,500,500,500,0,False
1,20146,4.963764519011218e-05,9.927529038022436e-05,False,1,10073,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.927529038022436e-05,1,anchor_cool_wet-0090,anchor_cool_wet,1468235991,2,2,2,1,False
2,30222,6.617695718350871e-05,9.926543577526305e-05,False,2,10074,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.926543577526305e-05,1,anchor_cool_wet-0091,anchor_cool_wet,1353521561,3,3,3,1,False
1,20150,4.9627791563275434e-05,9.925558312655087e-05,False,1,10075,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.925558312655087e-05,1,anchor_cool_wet-0092,anchor_cool_wet,1303944407,2,2,2,1,False
32,141498,0.00022615160638312908,0.0011872959335114278,False,13,10107,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.0003957653111704759,4,anchor_cool_wet-0093,anchor_cool_wet,776986664,14,14,14,7,False
2,30417,6.575270407995528e-05,9.862905611993293e-05,False,2,10139,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.862905611993293e-05,1,anchor_cool_wet-0094,anchor_cool_wet,2060924129,3,3,3,1,False
5,49885,0.00010023053021950487,0.00020046106043900973,False,4,9977,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.00020046106043900973,2,anchor_cool_wet-0095,anchor_cool_wet,188226767,5,5,5,2,False
0,5051000,0.0,0.0,False,0,10102,0,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,0.0,0,anchor_cool_wet-0096,anchor_cool_wet,735708085,500,500,500,0,False
2,30621,6.531465334247739e-05,9.797198001371608e-05,False,2,10207,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.797198001371608e-05,1,anchor_cool_wet-0097,anchor_cool_wet,253415744,3,3,3,1,False
2,30345,6.590871642774756e-05,9.886307464162135e-05,False,2,10115,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.886307464162135e-05,1,anchor_cool_wet-0098,anchor_cool_wet,727876280,3,3,3,1,False
2,30306,6.599353263380188e-05,9.899029895070283e-05,False,2,10102,1,0.5,0.01,120,0.75,0.7,True,True,0.7,14.0,120,E,False,0.2,9.899029895070283e-05,1,anchor_cool_wet-0099,anchor_cool_wet,2065659504,3,3,3,1,False
3,2284788,1.3130321062610623e-06,9.979044007584074e-05,False,3,10021,1,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,9.979044007584074e-05,1,anchor_mid_windy_rain-0000,anchor_mid_windy_rain,786544956,228,228,228,225,False
3853,1357144,0.0028390502407997973,0.14019440825734042,False,135,9979,12,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.008117045796171962,81,anchor_mid_windy_rain-0001,anchor_mid_windy_rain,1951162175,136,136,136,58,False
13,91404,0.0001422257231631001,0.0004923198109491926,False,8,10156,2,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.00019692792437967703,2,anchor_mid_windy_rain-0002,anchor_mid_windy_rain,1063145406,9,9,9,1,False
6257,1040815,0.006011635112868281,0.2248391885205344,False,102,10105,22,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.013656605640771894,138,anchor_mid_windy_rain-0003,anchor_mid_windy_rain,1502609627,103,103,103,54,False
7,40316,0.00017362833614445878,0.0002976485762476436,False,3,10079,3,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.0002976485762476436,3,anchor_mid_windy_rain-0004,anchor_mid_windy_rain,982296571,4,4,4,1,False
39,141596,0.00027543150936467134,0.0014830927427328456,False,11,10114,2,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.0004943642475776152,5,anchor_mid_windy_rain-0005,anchor_mid_windy_rain,570951394,14,14,14,7,False
2,30126,6.638783774812455e-05,9.958175662218681e-05,False,2,10042,1,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,9.958175662218681e-05,1,anchor_mid_windy_rain-0006,anchor_mid_windy_rain,1641170252,3,3,3,1,False
4632,993200,0.004663713250100685,0.17005638340716875,False,99,9932,15,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.009565042287555376,95,anchor_mid_windy_rain-0007,anchor_mid_windy_rain,2081290421,100,100,100,69,False
15555,4995500,0.003113802422179962,0.5616054449004104,False,194,9991,23,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.01761585426884196,176,anchor_mid_windy_rain-0008,anchor_mid_windy_rain,565915328,500,500,500,460,True
12598,2610140,0.004826561027377842,0.4559219045721685,False,259,10039,22,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.012351827871301922,124,anchor_mid_windy_rain-0009,anchor_mid_windy_rain,1672354831,260,260,260,87,False
6929,1668645,0.004152471016902936,0.24888757045387125,False,164,10113,16,0.5,0.01,120,0.35,0.7,True,True,0.35,24.0,120,E,True,0.75,0.011964797785029171,121,anchor_mid_windy_rain-0010,anchor_mid_windy_rain,560793881,165,165,165,76,False
