auc,auc_normalization_denominator,auc_normalized,baf,burned_components,critical,fire_duration,ignition_succeeded,initial_tree_cells,largest_cluster_share,max_spread_rate,no_ignition,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,shape_complexity,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
28487,2004000,0.014215069860279442,0.9477045908183632,1,True,199,True,10020,1.0,39,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04560878243512974,457,extreme_dry_heat-0012,extreme_dry_heat,599786824,1.2297809604043808,200,200,200,59,False
28058,2005721,0.013988984509809689,0.9279690445480703,1,True,198,True,10079,1.0,47,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.050997122730429605,514,extreme_dry_heat-0013,extreme_dry_heat,283086056,1.2094515128835668,199,199,199,59,False
29336,2363068,0.012414369793844273,0.976630380505343,1,True,235,True,10013,1.0,36,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.043343653250773995,434,extreme_dry_heat-0014,extreme_dry_heat,38571839,1.231209735146743,236,236,236,56,False
28127,2230446,0.012610482387827367,0.9374125174965007,1,True,222,True,10002,1.0,32,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04149170165966807,415,extreme_dry_heat-0015,extreme_dry_heat,1455260919,1.2487201365187712,223,223,223,59,False
19163,1337581,0.01432660900536117,0.6351794769812071,1,False,132,True,10057,1.0,36,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04345232176593417,437,extreme_dry_heat-0016,extreme_dry_heat,2081577187,1.2247964934251723,133,133,133,56,False
29291,2598029,0.011274316029574728,0.9733825142059616,1,True,258,True,10031,1.0,52,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.039278237463862026,394,extreme_dry_heat-0017,extreme_dry_heat,261633310,1.2343301925440393,259,259,259,50,False
29531,2647510,0.01115425437486544,0.9741712023750618,1,True,261,True,10105,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04591786244433449,464,extreme_dry_heat-0018,extreme_dry_heat,636804503,1.2165786265745633,262,262,262,59,False
29525,2284074,0.012926463853622956,0.9781355595309084,1,True,226,True,10062,1.0,32,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.056251242297753926,566,extreme_dry_heat-0019,extreme_dry_heat,1087335247,1.2426336110546636,227,227,227,62,False
29795,3105919,0.009592973931387135,0.9817139468221805,1,True,306,True,10117,1.0,29,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03864782050014826,391,extreme_dry_heat-0020,extreme_dry_heat,1991796158,1.2184857027788965,307,307,307,49,False
26213,2211024,0.011855592702747686,0.8654912836767037,1,True,218,True,10096,1.0,51,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04387876386687797,443,extreme_dry_heat-0021,extreme_dry_heat,1490917226,1.238956282902266,219,219,219,60,False
27764,1765632,0.01572468102073365,0.9225478468899522,1,True,175,True,10032,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04824561403508772,484,extreme_dry_heat-0022,extreme_dry_heat,1645376470,1.2341437061048082,176,176,176,59,False
29888,2856885,0.010461744172411561,0.986924219910847,1,True,282,True,10095,1.0,32,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04398216939078752,444,extreme_dry_heat-0023,extreme_dry_heat,1247938414,1.2205159088627924,283,283,283,59,False
29507,2557800,0.011536085698647275,0.969064039408867,1,True,251,True,10150,1.0,40,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04334975369458128,440,extreme_dry_heat-0024,extreme_dry_heat,895577530,1.1986579910532738,252,252,252,60,False
29531,1152996,0.02561240455300799,0.9733043306308088,1,True,113,True,10114,1.0,48,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.07494561993276647,758,extreme_dry_heat-0025,extreme_dry_heat,429014944,1.2228768793173506,114,114,114,59,False
28970,1920960,0.015081001166083624,0.9652173913043478,1,True,191,True,10005,1.0,35,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.046476761619190406,465,extreme_dry_heat-0026,extreme_dry_heat,1856101004,1.245521383452418,192,192,192,59,False
2,30294,6.601967386281111e-05,9.902951079421667e-05,1,False,2,True,10098,1.0,1,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,9.902951079421667e-05,1,extreme_dry_heat-0027,extreme_dry_heat,1726844269,4.0,3,3,3,1,False
29018,2228160,0.013023301737756714,0.9550750394944708,1,True,219,True,10128,1.0,30,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05084913112164297,515,extreme_dry_heat-0028,extreme_dry_heat,53904683,1.200868396567766,220,220,220,59,False
29162,1503112,0.019401082554061175,0.9636201427438541,1,True,148,True,10088,1.0,35,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.057593180015860425,581,extreme_dry_heat-0029,extreme_dry_heat,1536325111,1.2171587285258718,149,149,149,60,False
28775,1955326,0.014716216119460387,0.9516817144557992,1,True,193,True,10079,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05258458180375037,530,extreme_dry_heat-0030,extreme_dry_heat,181222073,1.218515429524604,194,194,194,59,False
29819,2048482,0.014556632667506965,0.9801794694803274,1,True,201,True,10141,1.0,23,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0460506853367518,467,extreme_dry_heat-0031,extreme_dry_heat,1586956063,1.2112676056338028,202,202,202,59,False
29804,1925080,0.01548195399671702,0.9805566521910778,1,True,189,True,10132,1.0,22,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.039182787208843266,397,extreme_dry_heat-0032,extreme_dry_heat,1773722375,1.1949672873678914,190,190,190,59,False
28190,2622267,0.010750240154797357,0.9353040708669255,1,True,260,True,10047,1.0,24,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03344281875186623,336,extreme_dry_heat-0033,extreme_dry_heat,281444377,1.2350750239438117,261,261,261,58,False
27710,2016666,0.01374050041008278,0.9114860864416815,1,True,198,True,10134,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.042135385829879614,427,extreme_dry_heat-0034,extreme_dry_heat,931655425,1.2001732164122552,199,199,199,52,False
29975,1941888,0.01543600866785314,0.9879375123591062,1,True,191,True,10114,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.051315008898556454,519,extreme_dry_heat-0035,extreme_dry_heat,265759269,1.2269815852682147,192,192,192,55,False
29522,2216500,0.013319196932100158,0.9767741935483871,1,True,219,True,10075,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04535980148883375,457,extreme_dry_heat-0036,extreme_dry_heat,1218229283,1.2401178741997765,220,220,220,59,False
29345,2182152,0.013447734163339676,0.9727525855210819,1,True,216,True,10056,1.0,36,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0405727923627685,408,extreme_dry_heat-0037,extreme_dry_heat,1991925409,1.237374769985688,217,217,217,60,False
29675,2793120,0.010624319757117489,0.9774703557312253,1,True,275,True,10120,1.0,38,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03843873517786561,389,extreme_dry_heat-0038,extreme_dry_heat,173666039,1.2066316215123332,276,276,276,48,False
23327,1520550,0.015341159448883628,0.767090855282628,1,False,149,True,10137,1.0,41,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04725263884778534,479,extreme_dry_heat-0039,extreme_dry_heat,853792669,1.20190329218107,150,150,150,60,False
2,30420,6.574621959237344e-05,9.861932938856015e-05,1,False,2,True,10140,1.0,1,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,9.861932938856015e-05,1,extreme_dry_heat-0040,extreme_dry_heat,2089760398,4.0,3,3,3,1,False
29336,2245530,0.013064176385975694,0.9667820069204153,1,True,221,True,10115,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04379634206623826,443,extreme_dry_heat-0041,extreme_dry_heat,646282393,1.2085080274056652,222,222,222,56,False
28721,2522619,0.011385389549511836,0.9450202349225151,1,True,248,True,10131,1.0,46,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04234527687296417,429,extreme_dry_heat-0042,extreme_dry_heat,283933216,1.2145393774806768,249,249,249,56,False
29393,1947370,0.015093690464575298,0.9710604558969277,1,True,192,True,10090,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0398414271555996,402,extreme_dry_heat-0043,extreme_dry_heat,1049226247,1.2102469891814656,193,193,193,59,False
29147,1545536,0.01885882955815976,0.9555468135326515,1,True,151,True,10168,1.0,29,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.047108575924468925,479,extreme_dry_heat-0044,extreme_dry_heat,1091721808,1.2009057225195554,152,152,152,60,False
27437,1935744,0.0141738783640812,0.9071612775243008,1,True,191,True,10082,1.0,39,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0479071612775243,483,extreme_dry_heat-0045,extreme_dry_heat,1423490056,1.2164880822217363,192,192,192,59,False
28811,1348920,0.0213585683361504,0.9611689351481185,1,True,134,True,9992,1.0,39,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05894715772618094,589,extreme_dry_heat-0046,extreme_dry_heat,673746274,1.2413577675968346,135,135,135,58,False
18170,1006300,0.018056245652389943,0.6019079797277154,1,False,99,True,10063,1.0,41,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04471827486832952,450,extreme_dry_heat-0047,extreme_dry_heat,2052185317,1.244510483737824,100,100,100,59,False
29654,2712327,0.01093304752708652,0.9803629872061886,1,True,268,True,10083,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0419518000595061,423,extreme_dry_heat-0048,extreme_dry_heat,1118887812,1.2149721800708144,269,269,269,57,False
28580,2440206,0.01171212594346543,0.9487153953395738,1,True,242,True,10042,1.0,38,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03724357697669787,374,extreme_dry_heat-0049,extreme_dry_heat,615138587,1.245722682901228,243,243,243,59,False
29624,2030302,0.014590932777488274,0.9824893045468113,1,True,201,True,10051,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0353198686697841,355,extreme_dry_heat-0050,extreme_dry_heat,2062195150,1.2267341772151898,202,202,202,54,False
29660,1251408,0.023701302852466983,0.9796868806975823,1,True,123,True,10092,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.068470075307174,691,extreme_dry_heat-0051,extreme_dry_heat,1986010978,1.2179629816931323,124,124,124,51,False
22343,1614669,0.013837510969740547,0.7426463256555987,1,False,160,True,10029,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03719214278592083,373,extreme_dry_heat-0052,extreme_dry_heat,1071948193,1.228517722878625,161,161,161,34,False
29429,2618980,0.011236817386921626,0.973890598630001,1,True,259,True,10073,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04526953241338231,456,extreme_dry_heat-0053,extreme_dry_heat,53385350,1.2422018348623853,260,260,260,60,False
28889,3416784,0.008455026715180123,0.9469957714622873,1,True,335,True,10169,1.0,29,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04130199626315272,420,extreme_dry_heat-0054,extreme_dry_heat,1281910532,1.2010384215991692,336,336,336,60,False
29057,2973616,0.009771604672560276,0.964164841728051,1,True,295,True,10046,1.0,38,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04320127413896078,434,extreme_dry_heat-0055,extreme_dry_heat,1192278716,1.2358042535618419,296,296,296,59,False
29168,2156112,0.013528054201265982,0.9740532959326789,1,True,215,True,9982,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04087357243037468,408,extreme_dry_heat-0056,extreme_dry_heat,318275185,1.2457060578010901,216,216,216,59,False
29315,2079982,0.014093871966199708,0.9678122214519164,1,True,205,True,10097,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04714271565811627,476,extreme_dry_heat-0057,extreme_dry_heat,1361451184,1.2065083913221448,206,206,206,59,False
29336,2186104,0.013419306675254242,0.9751695253290786,1,True,217,True,10028,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0396888711607499,398,extreme_dry_heat-0058,extreme_dry_heat,1805590444,1.2297780959198281,218,218,218,53,False
29252,2307228,0.0126784175642806,0.9762715258309972,1,True,230,True,9988,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04825790949138967,482,extreme_dry_heat-0059,extreme_dry_heat,227412942,1.2439749769254436,231,231,231,59,False
28685,1650990,0.017374423830550156,0.9556266240255846,1,True,164,True,10006,1.0,38,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.06666000399760144,667,extreme_dry_heat-0060,extreme_dry_heat,1553323531,1.2378163564107927,165,165,165,51,False
29258,2232780,0.01310384363887172,0.9609813774756134,1,True,219,True,10149,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04778795940486748,485,extreme_dry_heat-0061,extreme_dry_heat,301376989,1.1932738644519636,220,220,220,54,False
29651,2187432,0.013555164229105179,0.9760047398044831,1,True,215,True,10127,1.0,43,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04374444554162141,443,extreme_dry_heat-0062,extreme_dry_heat,1608092167,1.208619991906111,216,216,216,54,False
29792,1981168,0.015037593984962405,0.9824891175306688,1,True,195,True,10108,1.0,36,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03640680648990898,368,extreme_dry_heat-0063,extreme_dry_heat,900041146,1.2204209042392509,196,196,196,66,False
28634,1888648,0.015161109958022882,0.9501294047382043,1,True,187,True,10046,1.0,44,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05375273740792355,540,extreme_dry_heat-0064,extreme_dry_heat,13982334,1.232477737035097,188,188,188,59,False
29705,2414748,0.012301490673146846,0.9759511137394047,1,True,237,True,10146,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04326828306721861,439,extreme_dry_heat-0065,extreme_dry_heat,2074967230,1.2050090890729146,238,238,238,56,False
29258,2447564,0.011953926434610086,0.9722859136676304,1,True,243,True,10031,1.0,23,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.045857840693849065,460,extreme_dry_heat-0066,extreme_dry_heat,356418673,1.2318261047882704,244,244,244,59,False
29675,3183384,0.009321841160224465,0.9819336906889021,1,True,315,True,10074,1.0,27,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03901131625967838,393,extreme_dry_heat-0067,extreme_dry_heat,1279991635,1.234330772341286,316,316,316,54,False
29585,3036912,0.0097418035162033,0.9807080350039777,1,True,301,True,10056,1.0,29,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.038583929992044554,388,extreme_dry_heat-0068,extreme_dry_heat,389700052,1.2328128168728452,302,302,302,59,False
26708,2718912,0.009823046865805145,0.890656262505002,1,True,271,True,9996,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.047919167667066824,479,extreme_dry_heat-0069,extreme_dry_heat,2003652110,1.2317196450634618,272,272,272,59,False
29681,2182248,0.013601112247553898,0.9793130753241611,1,True,215,True,10103,1.0,43,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04097792734831238,414,extreme_dry_heat-0070,extreme_dry_heat,1585542024,1.2171012734990903,216,216,216,53,False
28928,2657688,0.010884648611876187,0.9578821893314791,1,True,263,True,10067,1.0,43,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.041025131618158336,413,extreme_dry_heat-0071,extreme_dry_heat,1727351912,1.2423519651560717,264,264,264,48,False
21395,1978077,0.010816060244368647,0.7102878199382532,1,False,196,True,10041,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04650931182153172,467,extreme_dry_heat-0072,extreme_dry_heat,927884509,1.2355580482333146,197,197,197,59,False
29633,3397905,0.008720961886809667,0.9738736074139801,1,True,334,True,10143,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04406980183377699,447,extreme_dry_heat-0073,extreme_dry_heat,1003694346,1.203280016197611,335,335,335,59,False
29141,1897863,0.015354638348500392,0.9571386343482117,1,True,186,True,10149,1.0,52,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04837915065523697,491,extreme_dry_heat-0074,extreme_dry_heat,1362151396,1.197241095326333,187,187,187,59,False
29876,2042361,0.014628168085857495,0.9801200669225469,1,True,200,True,10161,1.0,35,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.038382049010924124,390,extreme_dry_heat-0075,extreme_dry_heat,1685266673,1.1965056732603676,201,201,201,60,False
29417,1984356,0.014824456901886557,0.9784474156854919,1,True,197,True,10022,1.0,30,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.048393534224705645,485,extreme_dry_heat-0076,extreme_dry_heat,1818874728,1.245971853966959,198,198,198,58,False
29735,1382193,0.021512914621908807,0.9824561403508771,1,True,136,True,10089,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.06006541778174249,606,extreme_dry_heat-0077,extreme_dry_heat,38304201,1.2253833736884585,137,137,137,60,False
29732,2813916,0.010566058119716438,0.9791543173285912,1,True,277,True,10122,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04337087532108279,439,extreme_dry_heat-0078,extreme_dry_heat,1424987187,1.2097669256381798,278,278,278,51,False
30020,2138010,0.014041094288614178,0.9829093409291818,1,True,209,True,10181,1.0,30,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04557509085551518,464,extreme_dry_heat-0079,extreme_dry_heat,234384947,1.1869691216148697,210,210,210,59,False
29015,2322540,0.012492788068235639,0.9578134284016637,1,True,229,True,10098,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0421865715983363,426,extreme_dry_heat-0080,extreme_dry_heat,618328739,1.207402812241522,230,230,230,53,False
29501,2161400,0.013649023780882761,0.9736633663366336,1,True,213,True,10100,1.0,46,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04227722772277228,427,extreme_dry_heat-0081,extreme_dry_heat,1781184386,1.2202562538133008,214,214,214,52,False
29045,2587990,0.01122299545206898,0.9614697120158888,1,True,256,True,10070,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04428997020854022,446,extreme_dry_heat-0082,extreme_dry_heat,537972942,1.2204090064036357,257,257,257,59,False
29411,1984775,0.014818304341801968,0.9731017369727047,1,True,196,True,10075,1.0,40,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04357320099255583,439,extreme_dry_heat-0083,extreme_dry_heat,1711151666,1.2209302325581395,197,197,197,52,False
29831,2438400,0.01223384186351706,0.978740157480315,1,True,239,True,10160,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04655511811023622,473,extreme_dry_heat-0084,extreme_dry_heat,994301682,1.1880530973451326,240,240,240,58,False
29645,2922657,0.010143167672429574,0.9771581133194898,1,True,288,True,10113,1.0,44,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04509047760308514,456,extreme_dry_heat-0085,extreme_dry_heat,499592188,1.2234365513054037,289,289,289,53,False
29429,1602243,0.018367376234441343,0.9735040190532896,1,True,158,True,10077,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05964076610102213,601,extreme_dry_heat-0086,extreme_dry_heat,717783944,1.2291539245667686,159,159,159,53,False
22973,1793541,0.012808739805780855,0.7557485443600118,1,False,176,True,10133,1.0,39,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05230435211684595,530,extreme_dry_heat-0087,extreme_dry_heat,1139819015,1.2196395925829198,177,177,177,49,False
29405,1769328,0.016619304052159917,0.975032328658112,1,True,175,True,10053,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04466328459166418,449,extreme_dry_heat-0088,extreme_dry_heat,1643141034,1.229340950826362,176,176,176,55,False
13781,986076,0.013975596201509823,0.4565692705227589,1,False,97,True,10062,1.0,22,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.02663486384416617,268,extreme_dry_heat-0089,extreme_dry_heat,1301409064,1.264693077927732,98,98,98,65,False
28622,2153856,0.013288724965828728,0.9435324367088608,1,True,212,True,10112,1.0,35,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04212816455696203,426,extreme_dry_heat-0090,extreme_dry_heat,2004082944,1.2195786605177654,213,213,213,51,False
29990,2076445,0.014442954183713028,0.986968111363412,1,True,204,True,10129,1.0,26,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03741731661565801,379,extreme_dry_heat-0091,extreme_dry_heat,1863455212,1.2033610083024908,205,205,205,59,False
29546,1907587,0.01548867758062935,0.9654935790608764,1,True,186,True,10201,1.0,34,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04881874326046466,498,extreme_dry_heat-0092,extreme_dry_heat,1617814390,1.1989034419738045,187,187,187,54,False
24671,2336008,0.010561179585001421,0.816764326149568,1,True,231,True,10069,1.0,30,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.03565398748634423,359,extreme_dry_heat-0093,extreme_dry_heat,1295162757,1.235408560311284,232,232,232,60,False
29648,2698570,0.01098655954820516,0.9741744701823558,1,True,265,True,10145,1.0,24,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04573681616559882,464,extreme_dry_heat-0094,extreme_dry_heat,622460623,1.2085399170292421,266,266,266,59,False
28598,1951180,0.014656771799628942,0.9576092415871421,1,True,195,True,9955,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04510296333500753,449,extreme_dry_heat-0095,extreme_dry_heat,885990698,1.2361271373124934,196,196,196,59,False
22031,1805113,0.012204776099889592,0.7363882482703299,1,False,180,True,9973,1.0,40,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04702697282663191,469,extreme_dry_heat-0096,extreme_dry_heat,255323538,1.247276688453159,181,181,181,59,False
28097,1898237,0.014801629090571936,0.9226677174662595,1,True,186,True,10151,1.0,32,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04413358289823663,448,extreme_dry_heat-0097,extreme_dry_heat,803554114,1.191757420456972,187,187,187,58,False
29114,1703400,0.017091698955031116,0.968562874251497,1,True,169,True,10020,1.0,30,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.043313373253493014,434,extreme_dry_heat-0098,extreme_dry_heat,1989583992,1.237300360638846,170,170,170,57,False
29588,1434910,0.020620108578238358,0.976051459673429,1,True,141,True,10105,1.0,42,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.06541316180108857,661,extreme_dry_heat-0099,extreme_dry_heat,914574815,1.204298894859576,142,142,142,55,False
7,70427,9.939369843951894e-05,0.0002981810953185568,1,False,6,True,10061,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00019878739687903787,2,extreme_wet_cool-0000,extreme_wet_cool,244230786,3.3333333333333335,7,7,7,4,False
1,20140,4.965243296921549e-05,9.930486593843098e-05,1,False,1,True,10070,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.930486593843098e-05,1,extreme_wet_cool-0001,extreme_wet_cool,1400011216,4.0,2,2,2,1,False
2,30234,6.615069127472382e-05,9.922603691208574e-05,1,False,2,True,10078,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.922603691208574e-05,1,extreme_wet_cool-0002,extreme_wet_cool,2067199702,4.0,3,3,3,1,False
1,20388,4.904845987835982e-05,9.809691975671964e-05,1,False,1,True,10194,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.809691975671964e-05,1,extreme_wet_cool-0003,extreme_wet_cool,1862921945,4.0,2,2,2,1,False
1,20372,4.908698213233851e-05,9.817396426467701e-05,1,False,1,True,10186,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.817396426467701e-05,1,extreme_wet_cool-0004,extreme_wet_cool,588574701,4.0,2,2,2,1,False
1,20146,4.963764519011218e-05,9.927529038022436e-05,1,False,1,True,10073,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.927529038022436e-05,1,extreme_wet_cool-0005,extreme_wet_cool,974736131,4.0,2,2,2,1,False
1,20204,4.9495149475351414e-05,9.899029895070283e-05,1,False,1,True,10102,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.899029895070283e-05,1,extreme_wet_cool-0006,extreme_wet_cool,1140349286,4.0,2,2,2,1,False
